,Stkcd,Accper,Annodt,sue_decile,ShortName,Typrep,ue,sue
12526,2382,2015-12-31,2016-04-14,9.0,蓝帆医疗,A,0.16133900000000004,1.2393388983694171
12527,2382,2016-06-30,2016-08-27,3.0,蓝帆医疗,A,-0.12847199999999998,-0.7756039166761103
12528,2382,2016-12-31,2017-02-28,3.0,蓝帆医疗,A,-0.18704100000000007,-0.8559871163062746
12529,2382,2017-06-30,2017-08-30,5.0,蓝帆医疗,A,0.011636000000000007,0.0748115159878302
12530,2382,2017-12-31,2018-02-14,6.0,蓝帆医疗,A,0.03216500000000003,0.3012417217347296
12531,2382,2018-06-30,2018-08-28,3.0,蓝帆医疗,A,-0.037343000000000015,-0.37724523415536554
12532,2382,2018-12-31,2019-04-13,6.0,蓝帆医疗,A,-0.002622000000000013,-0.08962370744057557
12533,2382,2019-06-30,2019-08-31,10.0,蓝帆医疗,A,0.08402000000000001,1.6226902196220074
12534,2382,2019-12-31,2020-04-15,9.0,蓝帆医疗,A,0.08622200000000005,1.3835011512235376
12535,2382,2020-06-30,2020-08-26,10.0,蓝帆医疗,A,0.39141299999999996,2.265177015669753
12536,2382,2020-12-31,2021-04-28,10.0,蓝帆医疗,A,0.8670369999999998,2.3477470930426327
12537,2382,2021-06-30,2021-08-31,10.0,蓝帆医疗,A,2.7702679999999997,2.2996326905659665
12538,2382,2021-12-31,2022-04-13,2.0,蓝帆医疗,A,-3.419942,-1.3185293686694772
12539,2382,2022-06-30,2022-08-31,2.0,蓝帆医疗,A,-3.5979249999999996,-1.1337994755950769
12540,2382,2022-12-31,2023-04-29,8.0,蓝帆医疗,A,2.080618,0.6050893304209354
12541,2383,2015-12-31,2016-03-22,5.0,合众思壮,A,-0.09676600000000002,-0.6517696197179108
12542,2383,2016-06-30,2016-08-13,5.0,合众思壮,A,-0.007644,-0.05242798888277257
12543,2383,2016-12-31,2017-03-23,7.0,合众思壮,A,0.08727299999999999,0.6432009177845096
12544,2383,2017-06-30,2017-08-08,8.0,合众思壮,A,0.058254999999999994,0.7133032650355796
12545,2383,2017-12-31,2018-03-28,2.0,合众思壮,A,-0.130127,-1.3472637364680573
12546,2383,2018-06-30,2018-08-17,9.0,合众思壮,A,0.168769,1.3349790821436895
12547,2383,2018-12-31,2019-04-20,3.0,合众思壮,A,-0.242066,-1.3119058538743296
12548,2383,2019-06-30,2019-08-28,1.0,合众思壮,A,-0.283989,-1.3897625160344222
12549,2383,2019-12-31,2020-05-29,1.0,合众思壮,A,-1.399665,-2.0825891960811216
12550,2383,2020-06-30,2020-08-28,5.0,合众思壮,A,-0.21984199999999998,-0.38158365096276153
12551,2383,2020-12-31,2021-04-30,5.0,合众思壮,A,0.1631180000000001,0.24249636923510626
12552,2383,2021-06-30,2021-08-28,4.0,合众思壮,A,0.09475199999999998,0.13058524802610075
12553,2383,2021-12-31,2022-04-15,10.0,合众思壮,A,1.2532949999999998,1.9511525989584388
12554,2383,2022-06-30,2022-08-19,8.0,合众思壮,A,0.198609,0.35963459084906335
12555,2383,2022-12-31,2023-04-28,4.0,合众思壮,A,-0.40398600000000007,-0.5799002400726058
12556,2384,2015-12-31,2016-04-21,4.0,东山精密,A,-0.048795000000000005,-0.9702067329237754
12557,2384,2016-06-30,2016-08-24,10.0,东山精密,A,0.114502,1.7144554779601975
12558,2384,2016-12-31,2017-04-25,5.0,东山精密,A,0.014955000000000003,0.22186616465887507
12559,2384,2017-06-30,2017-08-22,2.0,东山精密,A,-0.06466100000000001,-0.7952725021733199
12560,2384,2017-12-31,2018-04-27,10.0,东山精密,A,0.383922,1.9645340198461527
12561,2384,2018-06-30,2018-08-02,8.0,东山精密,A,0.12948900000000002,0.6619096208256514
12562,2384,2018-12-31,2019-04-20,5.0,东山精密,A,-0.11991200000000002,-0.5263724543557028
12563,2384,2019-06-30,2019-08-10,6.0,东山精密,A,0.007413000000000003,0.03451147043850398
12564,2384,2019-12-31,2020-04-23,4.0,东山精密,A,-0.073015,-0.6688804047706293
12565,2384,2020-06-30,2020-08-27,9.0,东山精密,A,0.07427699999999998,0.8636727006226127
12566,2384,2020-12-31,2021-04-15,10.0,东山精密,A,0.385505,1.9221437032604065
12567,2384,2021-06-30,2021-08-12,4.0,东山精密,A,0.026639000000000024,0.13463552338363205
12568,2384,2021-12-31,2022-04-20,8.0,东山精密,A,0.16268099999999996,1.0222780857313902
12569,2384,2022-06-30,2022-08-18,9.0,东山精密,A,0.11299399999999998,0.7382299159851412
12570,2384,2022-12-31,2023-04-21,10.0,东山精密,A,0.18314600000000014,2.6282889939642344
12571,2385,2015-12-31,2016-04-09,2.0,大北农,A,-0.129582,-1.7495433656266874
12572,2385,2016-06-30,2016-08-18,7.0,大北农,A,0.012952000000000005,0.15925370770453187
12573,2385,2016-12-31,2017-03-31,3.0,大北农,A,-0.043805999999999984,-0.6978580502031798
12574,2385,2017-06-30,2017-08-19,8.0,大北农,A,0.04190200000000001,0.55465834707713
12575,2385,2017-12-31,2018-03-31,8.0,大北农,A,0.040548999999999974,1.01149832531125
12576,2385,2018-06-30,2018-08-21,1.0,大北农,A,-0.11368000000000002,-1.5175535000997715
12577,2385,2018-12-31,2019-04-24,4.0,大北农,A,-0.08244699999999998,-1.0125514507297633
12578,2385,2019-06-30,2019-08-22,4.0,大北农,A,-0.015705,-0.22765610214332543
12579,2385,2019-12-31,2020-04-25,7.0,大北农,A,0.04915599999999999,0.6780355222783723
12580,2385,2020-06-30,2020-08-26,10.0,大北农,A,0.26670699999999997,1.761890837189993
12581,2385,2020-12-31,2021-04-21,9.0,大北农,A,0.19867600000000007,1.522896272310222
12582,2385,2021-06-30,2021-08-24,2.0,大北农,A,-0.13977799999999999,-0.7755575662755594
12583,2385,2021-12-31,2022-04-23,2.0,大北农,A,-0.700134,-1.5851359814024861
12584,2385,2022-06-30,2022-08-16,3.0,大北农,A,-0.27843,-0.7483573066449835
12585,2385,2022-12-31,2023-04-26,9.0,大北农,A,0.580871,1.0897029490926358
12586,2386,2015-12-31,2016-04-26,6.0,天原集团,A,-0.03684500000000002,-0.2218422721549357
12587,2386,2016-06-30,2016-08-26,7.0,天原集团,A,0.02942199999999999,0.2665758085053575
12588,2386,2016-12-31,2017-02-28,7.0,天原集团,A,0.030070000000000013,0.6632049648752358
12589,2386,2017-06-30,2017-07-25,10.0,天原集团,A,0.135321,1.9010512928502958
12590,2386,2017-12-31,2018-04-20,2.0,天原集团,A,-0.086884,-0.9571746444290052
12591,2386,2018-06-30,2018-08-14,9.0,天原集团,A,0.114243,1.1325049958411737
12592,2386,2018-12-31,2019-04-24,5.0,天原集团,A,-0.05012599999999999,-0.44387933391465706
12593,2386,2019-06-30,2019-08-23,3.0,天原集团,A,-0.03909699999999999,-0.4400177154787976
12594,2386,2019-12-31,2020-04-30,3.0,天原集团,A,-0.08940900000000002,-0.9985804987272705
12595,2386,2020-06-30,2020-07-28,1.0,天原集团,A,-0.163881,-2.9025794633329145
12596,2386,2020-12-31,2021-04-28,9.0,天原集团,A,0.27100199999999997,1.417148615948617
12597,2386,2021-06-30,2021-08-12,9.0,天原股份,A,0.48628099999999996,1.5881588324486797
12598,2386,2021-12-31,2022-04-29,8.0,天原股份,A,0.20776800000000006,0.7681644444056869
12599,2386,2022-06-30,2022-08-31,6.0,天原股份,A,-0.007429999999999992,-0.036564395836351245
12600,2386,2022-12-31,2023-04-29,3.0,天原股份,A,-0.314595,-0.928954406806137
12601,2387,2015-12-31,2016-04-15,1.0,黑牛食品,A,-1.222886,-2.0859784769557583
12602,2387,2016-06-30,2016-08-25,7.0,黑牛食品,A,0.07939799999999998,0.13255094323071065
12603,2387,2016-12-31,2017-04-08,8.0,黑牛食品,A,1.343015,1.2730392542939948
12604,2387,2017-06-30,2017-07-25,4.0,黑牛食品,A,-0.12817099999999998,-0.12182662802636064
12605,2387,2017-12-31,2018-04-27,5.0,黑牛食品,A,0.10504799999999997,0.1567151655172084
12606,2387,2018-06-30,2018-08-17,7.0,维信诺,A,0.235144,0.35972088498192306
12607,2387,2018-12-31,2019-04-29,3.0,维信诺,A,-0.24548799999999998,-1.1254291133834096
12608,2387,2019-06-30,2019-08-29,7.0,维信诺,A,0.045619,0.22461188614303282
12609,2387,2019-12-31,2020-04-30,5.0,维信诺,A,-0.021899,-0.1103848908121944
12610,2387,2020-06-30,2020-08-26,8.0,维信诺,A,0.03561399999999999,0.26200450571064904
12611,2387,2020-12-31,2021-04-29,10.0,维信诺,A,0.104713,2.0194486567173207
12612,2387,2021-06-30,2021-08-20,1.0,维信诺,A,-0.729083,-1.8802920779164494
12613,2387,2021-12-31,2022-04-29,2.0,维信诺,A,-0.8931129999999999,-1.7377119638094511
12614,2387,2022-06-30,2022-08-30,2.0,维信诺,A,-0.3954009999999999,-0.897913613794345
12615,2387,2022-12-31,2023-04-28,6.0,维信诺,A,-0.05024800000000007,-0.1344401241547832
12616,2388,2015-12-31,2016-04-25,3.0,新亚制程,A,-0.018862999999999998,-1.3516903759127454
12617,2388,2016-06-30,2016-08-24,4.0,新亚制程,A,-0.004453,-0.29404598200728443
12618,2388,2016-12-31,2017-04-26,7.0,新亚制程,A,0.017296,0.7620017460256647
12619,2388,2017-06-30,2017-08-23,10.0,新亚制程,A,0.10339,1.8882581059088162
12620,2388,2017-12-31,2018-04-11,5.0,新亚制程,A,0.0047950000000000215,0.0967452420975378
12621,2388,2018-06-30,2018-08-29,2.0,新亚制程,A,-0.068605,-0.9731593384716575
12622,2388,2018-12-31,2019-04-24,5.0,新亚制程,A,-0.02142600000000002,-0.29527777115576254
12623,2388,2019-06-30,2019-08-27,6.0,新亚制程,A,0.003013000000000002,0.08811556032031899
12624,2388,2019-12-31,2020-04-28,7.0,新亚制程,A,0.03160299999999999,0.7444872690241643
12625,2388,2020-06-30,2020-08-25,7.0,新亚制程,A,0.004535999999999998,0.20930997385743721
12626,2388,2020-12-31,2021-04-13,4.0,新亚制程,A,-0.002474999999999991,-0.1622322397329047
12627,2388,2021-06-30,2021-08-25,3.0,新亚制程,A,-0.002588,-0.15940937491345036
12628,2388,2021-12-31,2022-04-28,10.0,新亚制程,A,0.019582999999999996,1.8782696724444554
12629,2388,2022-06-30,2022-08-26,7.0,新亚制程,A,0.0019479999999999983,0.18508694185419533
12630,2388,2022-12-31,2023-04-28,2.0,新亚制程,A,-0.052058999999999994,-1.694987184655236
12631,2389,2015-12-31,2016-03-31,8.0,南洋科技,A,0.019844999999999995,0.9452574358716888
12632,2389,2016-06-30,2016-08-26,10.0,南洋科技,A,0.019038,1.4017907807592278
12633,2389,2016-12-31,2017-04-19,9.0,南洋科技,A,0.01882700000000001,1.3171352523452016
12634,2389,2017-06-30,2017-08-23,2.0,南洋科技,A,-0.016895999999999994,-0.9349446060147817
12635,2389,2017-12-31,2018-03-15,8.0,南洋科技,A,0.024183999999999983,1.2760606513198807
12636,2389,2018-06-30,2018-08-29,1.0,南洋科技,A,-0.050548,-1.453021936065854
12637,2389,2018-12-31,2019-03-15,9.0,航天彩虹,A,0.12244499999999998,1.6337790241846633
12638,2389,2019-06-30,2019-08-27,6.0,航天彩虹,A,0.007561999999999999,0.10518867281875194
12639,2389,2019-12-31,2020-04-23,5.0,航天彩虹,A,-0.015740999999999977,-0.21011143448227343
12640,2389,2020-06-30,2020-08-20,6.0,航天彩虹,A,-0.008645,-0.1334825251920422
12641,2389,2020-12-31,2021-04-01,9.0,航天彩虹,A,0.05444100000000002,1.7245207725366116
12642,2389,2021-06-30,2021-08-27,8.0,航天彩虹,A,0.03581600000000001,1.0509333747707583
12643,2389,2021-12-31,2022-03-31,2.0,航天彩虹,A,-0.10808600000000002,-1.4880150260390832
12644,2389,2022-06-30,2022-08-26,6.0,航天彩虹,A,0.0031079999999999997,0.04271225280805411
12645,2389,2022-12-31,2023-03-30,8.0,航天彩虹,A,0.066529,0.8735835390980128
12646,2390,2015-12-31,2016-04-26,2.0,信邦制药,A,-0.14221499999999998,-1.5404762447767488
12647,2390,2016-06-30,2016-08-19,6.0,信邦制药,A,0.0031679999999999903,0.034144212783354694
12648,2390,2016-12-31,2017-04-06,5.0,信邦制药,A,0.004584000000000019,0.06620861609224182
12649,2390,2017-06-30,2017-08-29,6.0,信邦制药,A,0.012158000000000002,0.16312805294019186
12650,2390,2017-12-31,2018-04-21,10.0,信邦制药,A,0.03991699999999998,2.3340805143040866
12651,2390,2018-06-30,2018-08-28,10.0,信邦制药,A,0.034708,2.026671819626643
12652,2390,2018-12-31,2019-04-29,1.0,信邦制药,A,-0.99879,-1.9431710821649224
12653,2390,2019-06-30,2019-08-27,5.0,信邦制药,A,-0.04754699999999999,-0.0940597526568235
12654,2390,2019-12-31,2020-04-30,8.0,信邦制药,A,0.9753769999999999,1.209162002777514
12655,2390,2020-06-30,2020-08-27,6.0,信邦制药,A,-0.052165,-0.06470050095113158
12656,2390,2020-12-31,2021-03-30,5.0,信邦制药,A,0.026285000000000017,0.05244238300525201
12657,2390,2021-06-30,2021-08-26,4.0,信邦制药,A,0.060459,0.12485694978870544
12658,2390,2021-12-31,2022-04-15,6.0,信邦制药,A,-0.008293000000000009,-0.17213182290443363
12659,2390,2022-06-30,2022-08-25,6.0,信邦制药,A,-0.0011680000000000024,-0.03741767904453904
12660,2390,2022-12-31,2023-04-18,3.0,信邦制药,A,-0.045212999999999975,-1.031726421015731
12661,2391,2015-12-31,2016-03-26,2.0,长青股份,A,-0.07187600000000005,-1.8934543846668384
12662,2391,2016-06-30,2016-08-24,1.0,长青股份,A,-0.06276500000000002,-2.3841999387555877
12663,2391,2016-12-31,2017-04-18,1.0,长青股份,A,-0.13885000000000003,-2.7006647737497738
12664,2391,2017-06-30,2017-08-18,7.0,长青股份,A,0.037561999999999984,0.5162751799589883
12665,2391,2017-12-31,2018-03-08,8.0,长青股份,A,0.14671000000000006,1.1837830490944186
12666,2391,2018-06-30,2018-08-18,9.0,长青股份,A,0.146177,1.085483863141525
12667,2391,2018-12-31,2019-03-08,10.0,长青股份,A,0.11260599999999998,2.1932366738842166
12668,2391,2019-06-30,2019-08-21,2.0,长青股份,A,-0.11934,-0.9305393853920038
12669,2391,2019-12-31,2020-04-22,4.0,长青股份,A,-0.083866,-0.6219343338821061
12670,2391,2020-06-30,2020-08-18,3.0,长青股份,A,-0.13666199999999998,-1.1876896033160471
12671,2391,2020-12-31,2021-04-22,1.0,长青股份,A,-0.2561960000000001,-3.4270979328650393
12672,2391,2021-06-30,2021-08-18,5.0,长青股份,A,0.02474499999999999,0.21195956613056702
12673,2391,2021-12-31,2022-04-19,7.0,长青股份,A,0.058947000000000055,0.4020025743570152
12674,2391,2022-06-30,2022-08-18,8.0,长青股份,A,0.06383899999999998,0.4154190661904488
12675,2391,2022-12-31,2023-04-12,4.0,长青股份,A,-0.037824000000000024,-0.8073755190450312
12676,2392,2015-12-31,2016-04-27,2.0,北京利尔,A,-0.25784599999999996,-1.8677812509556444
12677,2392,2016-06-30,2016-08-18,5.0,北京利尔,A,-0.012098999999999999,-0.10198410282470588
12678,2392,2016-12-31,2017-04-26,7.0,北京利尔,A,0.173744,0.9539698200433676
12679,2392,2017-06-30,2017-08-18,4.0,北京利尔,A,0.0015290000000000026,0.00861131466368498
12680,2392,2017-12-31,2018-03-29,5.0,北京利尔,A,0.011636999999999995,0.13339372331900384
12681,2392,2018-06-30,2018-08-20,9.0,北京利尔,A,0.080471,1.0131114328415318
12682,2392,2018-12-31,2019-03-15,9.0,北京利尔,A,0.06334200000000002,1.641890744683242
12683,2392,2019-06-30,2019-08-26,8.0,北京利尔,A,0.017211000000000004,0.506317300130922
12684,2392,2019-12-31,2020-04-27,10.0,北京利尔,A,0.05298599999999995,1.9832032970811537
12685,2392,2020-06-30,2020-08-28,9.0,北京利尔,A,0.025872000000000006,1.184044360975158
12686,2392,2020-12-31,2021-04-21,5.0,北京利尔,A,0.005863000000000007,0.29194375794127025
12687,2392,2021-06-30,2021-08-20,6.0,北京利尔,A,0.008505999999999986,0.39224334927714455
12688,2392,2021-12-31,2022-04-26,2.0,北京利尔,A,-0.05538599999999996,-1.5590141387008567
12689,2392,2022-06-30,2022-08-23,4.0,北京利尔,A,-0.01503199999999999,-0.50915245275743
12690,2392,2022-12-31,2023-03-24,1.0,北京利尔,A,-0.10111600000000004,-2.101446159432226
12691,2393,2015-12-31,2016-03-23,7.0,力生制药,A,0.05335800000000013,0.1472258733078743
12692,2393,2016-06-30,2016-08-18,3.0,力生制药,A,-0.20385599999999998,-0.7710845663948684
12693,2393,2016-12-31,2017-03-24,8.0,力生制药,A,0.21147299999999997,1.2258053891549932
12694,2393,2017-06-30,2017-08-21,6.0,力生制药,A,0.04988600000000004,0.2903798602570924
12695,2393,2017-12-31,2018-03-22,4.0,力生制药,A,-0.04324900000000004,-0.24888871942839172
12696,2393,2018-06-30,2018-08-24,3.0,力生制药,A,-0.052537,-0.4290274035995733
12697,2393,2018-12-31,2019-03-25,10.0,力生制药,A,0.4261109999999999,1.889633944604911
12698,2393,2019-06-30,2019-08-23,8.0,力生制药,A,0.109937,0.49193257058720474
12699,2393,2019-12-31,2020-04-23,4.0,力生制药,A,-0.0926189999999999,-0.39279675643734924
12700,2393,2020-06-30,2020-08-24,4.0,力生制药,A,-0.17697200000000002,-0.6598347390097905
12701,2393,2020-12-31,2021-03-24,1.0,力生制药,A,-0.806953,-2.0396547897719532
12702,2393,2021-06-30,2021-08-24,4.0,力生制药,A,0.025681999999999983,0.06899606986939201
12703,2393,2021-12-31,2022-03-25,8.0,力生制药,A,0.596334,1.0297850109726752
12704,2393,2022-06-30,2022-08-25,7.0,力生制药,A,0.058650000000000035,0.10123613227633686
12705,2393,2022-12-31,2023-03-24,4.0,力生制药,A,-0.2191340000000001,-0.6374913348751117
12706,2394,2015-12-31,2016-04-22,5.0,联发股份,A,-0.07185799999999998,-0.7105319405302728
12707,2394,2016-06-30,2016-08-19,8.0,联发股份,A,0.07160100000000003,0.5498987783720607
12708,2394,2016-12-31,2017-04-25,10.0,联发股份,A,0.20526099999999992,1.7499375644657753
12709,2394,2017-06-30,2017-08-19,4.0,联发股份,A,-0.014494000000000007,-0.12028469189854
12710,2394,2017-12-31,2018-04-21,3.0,联发股份,A,-0.07072499999999993,-0.5887679883672212
12711,2394,2018-06-30,2018-08-22,4.0,联发股份,A,-0.007323000000000024,-0.06031611414626817
12712,2394,2018-12-31,2019-04-23,9.0,联发股份,A,0.11413899999999999,1.4663430917940128
12713,2394,2019-06-30,2019-08-23,9.0,联发股份,A,0.07702400000000004,0.9246436705739085
12714,2394,2019-12-31,2020-04-23,3.0,联发股份,A,-0.12272900000000009,-1.167651400811175
12715,2394,2020-06-30,2020-08-25,10.0,联发股份,A,0.274969,1.68226468834871
12716,2394,2020-12-31,2021-04-23,4.0,联发股份,A,-0.03565499999999999,-0.20758765616500993
12717,2394,2021-06-30,2021-08-24,1.0,联发股份,A,-0.447122,-1.5056916136124847
12718,2394,2021-12-31,2022-04-23,3.0,联发股份,A,-0.4187489999999999,-1.2190175152650045
12719,2394,2022-06-30,2022-08-24,3.0,联发股份,A,-0.13961500000000002,-0.6838649215436599
12720,2394,2022-12-31,2023-04-25,7.0,联发股份,A,0.06783600000000001,0.2772737822493025
12721,2395,2015-12-31,2016-03-29,9.0,双象股份,A,0.12734700000000002,1.4677363043506604
12722,2395,2016-06-30,2016-08-02,10.0,双象股份,A,0.124384,1.8022983522247003
12723,2395,2016-12-31,2017-04-11,5.0,双象股份,A,0.009172000000000013,0.15036989089358663
12724,2395,2017-06-30,2017-08-15,2.0,双象股份,A,-0.04251400000000001,-0.5003752331020864
12725,2395,2017-12-31,2018-04-10,2.0,双象股份,A,-0.09203200000000002,-0.9917803929957868
12726,2395,2018-06-30,2018-07-31,8.0,双象股份,A,0.043914999999999996,0.7377082153740075
12727,2395,2018-12-31,2019-04-09,5.0,双象股份,A,-0.013784999999999978,-0.24280045896512614
12728,2395,2019-06-30,2019-08-20,2.0,双象股份,A,-0.044527999999999984,-0.7814997641697417
12729,2395,2019-12-31,2020-04-14,6.0,双象股份,A,0.013111999999999985,0.34743447727133847
12730,2395,2020-06-30,2020-08-25,2.0,双象股份,A,-0.043925000000000006,-1.5904564471354001
12731,2395,2020-12-31,2021-04-13,7.0,双象股份,A,0.031867999999999994,0.8114426885961864
12732,2395,2021-06-30,2021-08-17,9.0,双象股份,A,0.09157900000000001,1.6396717749362073
12733,2395,2021-12-31,2022-04-19,4.0,双象股份,A,-0.060657,-0.8600589366377452
12734,2395,2022-06-30,2022-08-23,1.0,双象股份,A,-0.12940400000000002,-1.3226176322858836
12735,2395,2022-12-31,2023-04-18,2.0,双象股份,A,-0.228292,-1.6979241370268214
12736,2396,2015-12-31,2016-03-30,4.0,星网锐捷,A,-0.041238,-0.8226425985995156
12737,2396,2016-06-30,2016-08-26,9.0,星网锐捷,A,0.05172099999999999,0.7220543111282142
12738,2396,2016-12-31,2017-03-31,7.0,星网锐捷,A,0.08641299999999996,0.9189746908710958
12739,2396,2017-06-30,2017-08-25,6.0,星网锐捷,A,0.013061000000000017,0.23858217946014434
12740,2396,2017-12-31,2018-03-30,10.0,星网锐捷,A,0.1462389999999999,2.58759750380247
12741,2396,2018-06-30,2018-08-30,10.0,星网锐捷,A,0.11244999999999997,1.988013372416019
12742,2396,2018-12-31,2019-03-29,10.0,星网锐捷,A,0.105383,1.848569577213062
12743,2396,2019-06-30,2019-08-28,8.0,星网锐捷,A,0.040285000000000015,0.9097010113852771
12744,2396,2019-12-31,2020-03-27,5.0,星网锐捷,A,-0.004249999999999865,-0.07641741766801563
